speaker,speech,document
Lex Fridman,"And then after that return and do work,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"yeah, it's just really hard.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,That's why I try to do social thing.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"I try not to do too, too much drinking so I can return and continue doing work.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"But a Tesla is there is there conversions, then Tesla, but any, any company?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Is there a convergence tones the schedule?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Or is there more?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Is that how humans behave?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,When they collaborate?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"I need to learn about this, do they try to keep us consistent schedule, you're all awake at the same time,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I'm going to do try to create a routine.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And I tried to create a steady state in which I'm comfortable.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And so I have a morning routine, I have a daily routine, I tried to keep things through steady state, and things are predictable.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And then you can sort of just like your body just sort of like sticks to that.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And if you tried to stress that a little too much, it will create a you know, when you're traveling and you're dealing with jetlag, you're not able to really ascend to, you know where you need to go.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, yeah, that's humans with the habits and stuff.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What are your thoughts on work life balance throughout a human lifetime?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"So that same part was known for pushing people to their limits, in terms of what they're able to do in terms of what they're trying to do in terms of how much they work, all that kind of stuff?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"I mean, I will say test like, it's all too much bad rep for this, because what's happening is Tesla is a it's a bursty environment.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So I would say the baseline, my only point of reference is Google, or like, where I've interned three times, and I saw what it's like inside Google and DeepMind.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I would say the baseline is higher than that.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"But then there's a punctuated equilibrium, where once in a while, there's a fire.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And some, like, people work really hard.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And so it's spiky, and bursty.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And then all the stories get collected upon the bursts.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And then it gives the appearance of like, total insanity, but actually, it's just a bit more intense environment.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And there are fires and sprints.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And so I think, you know, it definitely though I, I would say it's a more intense environment than something you would get,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"like you're in your person, forget all that.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Just in your own personal life.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"What do you think about the happiness of a human being a brilliant person like yourself, about finding a balance between work and life?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Or is it such a thing?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Not a good thought experiment?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Yeah, I think","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I think balance is good.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,But I also love to have Sprint's that are out of distribution.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And that's when I think I've been pretty creative.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And as well,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"Sprint's out of distribution means that most of the time you have a, quote, unquote, balance, I have balanced most of the time.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"I like being obsessed with something once in a while, once in a while, is once a week, once a month, once a year, yeah, probably like, say, once a month or something.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Yeah.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And that's when we get a new GitHub repo from, that's when","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"you're, like, really care about a problem that must exist, this will be awesome.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,You're obsessed with it.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And now you can't just do it on that day, you need to pay the fixed cost of getting into the groove.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And then you need to stay there for a while.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And then society will come and they will try to mess with you and they will try to distract you.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Yeah, yeah, the worst thing is like a person who's like, I just need five minutes of your time.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Yeah, this is the cost of that is not five minutes, and society needs to change how it thinks about just five minutes of your time.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,Right?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"It's never it's never just one minute, just just 30 This is just a quick idea.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Why are you being so ya know?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What's your computer setup?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What was like the perfect?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Do I use somebody that's flexible to no matter?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What laptop for screens?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Yeah.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Or do you prefer a certain setup that you're most productive?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Um, I guess the one that I'm familiar with is one large screen 27 inch, and my laptop on the side, what operating system?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"I do, Max, that's my primary for all tasks.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I would say OS X.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"But when you're working on deep learning, everything is Linux.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"You're SSH into a cluster, and you're working remotely.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"But what about the actual development like using the ID,","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,you would use?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I think a good way is you just run VS code.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"My favorite editor right now on your Mac, but you are actually you have a remote folder through SSH.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,So the actual files that you're manipulating are on the cluster somewhere else.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,So what's the best IDE VS code?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What else do people use?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,So I use Emacs?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Still?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Let's go.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,It may be cool.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,I don't know if it's maximum product.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,tivity so what do you recommend in terms of editors?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"You worked a lot of software engineers, editors for Python, C++, machine learning applications.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I think the current answer is VS code.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Currently, I believe that's the best IDE.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,It's got a huge amount of extensions.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"It has GitHub copilot integration, which I think is very valuable.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,What do you think about the copilot integration?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,I was actually I got to talk a bunch with Guido van Rossum was the creator of Python.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,"And he loves cocoa, you like programs a lot with it?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Lex Fridman,Do you?,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Yeah, he's copilot.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,I love it.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And it's free for me, but I would pay for it.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Yeah, I think it's very good.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And the utility that I found with it was isn't isn't, I would say there's a learning curve.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,And you need to figure out when it's helpful and when to pay attention to its outputs.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And when it's not going to be helpful, where you should not pay attention to it.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"Because if you're just reading it suggestions all the time, it's not a good way of interacting with it.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"But I think I was able to sort of like mold myself to it, I find it very helpful number one in copy, paste and replace some parts.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So when the pattern is clear, it's really good at completing the pattern.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"And number two, sometimes it suggests API's that I'm not aware of.","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,So it tells you about something that you didn't know.,"Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
Andrej Karpathy,"So and that's an opportunity to discover and use an opportunity to see I would never take a pilot code as given I almost always copy a copy paste into a Google search, and you see what this function is doing?","Andrej Karpathy - Tesla AI, Self-Driving, Optimus, Aliens, and AGI .txt"
